,entity_id,score,label_value,race,sex,age_cat
4528,6920,1.0,0,African-American,Male,25 - 45
4529,6921,0.0,0,African-American,Female,25 - 45
4530,6923,0.0,0,African-American,Male,25 - 45
4531,6924,1.0,1,Caucasian,Male,Less than 25
4532,6926,0.0,1,African-American,Male,25 - 45
4533,6927,1.0,1,African-American,Male,25 - 45
4534,6929,0.0,0,Caucasian,Male,25 - 45
4535,6931,0.0,0,African-American,Male,25 - 45
4536,6932,1.0,1,Hispanic,Male,Less than 25
4537,6934,0.0,0,Caucasian,Male,25 - 45
4538,6935,1.0,1,Caucasian,Male,Less than 25
4539,6936,1.0,1,African-American,Male,Less than 25
4540,6937,0.0,0,Hispanic,Female,25 - 45
4541,6939,0.0,0,Caucasian,Male,Greater than 45
4542,6941,0.0,1,African-American,Female,Greater than 45
4543,6943,0.0,1,African-American,Female,Less than 25
4544,6944,0.0,0,African-American,Female,25 - 45
4545,6946,1.0,1,Caucasian,Male,Less than 25
4546,6947,1.0,1,Hispanic,Male,25 - 45
4547,6948,1.0,0,African-American,Male,25 - 45
4548,6949,0.0,1,African-American,Male,25 - 45
4549,6950,1.0,0,Caucasian,Male,Greater than 45
4550,6952,1.0,0,African-American,Male,Less than 25
4551,6955,1.0,1,Caucasian,Male,Less than 25
4552,6957,1.0,1,African-American,Female,25 - 45
4553,6959,0.0,0,Hispanic,Male,25 - 45
4554,6960,0.0,0,African-American,Female,25 - 45
4555,6961,1.0,1,African-American,Male,25 - 45
4556,6963,0.0,0,Caucasian,Female,Greater than 45
4557,6965,0.0,0,African-American,Female,25 - 45
4558,6967,0.0,0,Hispanic,Male,Less than 25
4559,6968,1.0,1,African-American,Male,25 - 45
4560,6971,1.0,1,Caucasian,Male,25 - 45
4561,6975,1.0,1,African-American,Male,Less than 25
4562,6976,0.0,0,Hispanic,Male,25 - 45
4563,6977,0.0,1,Caucasian,Female,Greater than 45
4564,6979,0.0,0,Hispanic,Male,25 - 45
4565,6980,1.0,1,African-American,Female,25 - 45
4566,6981,0.0,1,Caucasian,Male,25 - 45
4567,6982,0.0,1,Caucasian,Male,Greater than 45
4568,6983,0.0,0,Caucasian,Male,Greater than 45
4569,6986,1.0,0,Hispanic,Male,25 - 45
4570,6988,1.0,0,Hispanic,Male,Greater than 45
4571,6989,0.0,1,Caucasian,Male,25 - 45
4572,6990,1.0,0,African-American,Female,Greater than 45
4573,6991,0.0,1,African-American,Male,25 - 45
4574,6996,1.0,1,African-American,Female,Less than 25
4575,6997,0.0,1,African-American,Male,25 - 45
4576,6998,1.0,1,Hispanic,Male,25 - 45
4577,6999,0.0,0,African-American,Male,Less than 25
4578,7003,0.0,1,African-American,Male,Greater than 45
4579,7004,1.0,0,Asian,Male,Less than 25
4580,7005,1.0,0,African-American,Male,25 - 45
4581,7006,1.0,1,African-American,Female,25 - 45
4582,7007,0.0,0,African-American,Female,25 - 45
4583,7008,1.0,1,African-American,Male,Greater than 45
4584,7009,1.0,1,Caucasian,Male,Less than 25
4585,7010,0.0,1,African-American,Male,Greater than 45
4586,7011,1.0,0,African-American,Female,Greater than 45
4587,7012,0.0,0,African-American,Male,25 - 45
4588,7015,0.0,0,Hispanic,Male,Less than 25
4589,7020,0.0,1,Asian,Male,25 - 45
4590,7022,0.0,1,Hispanic,Male,25 - 45
4591,7023,1.0,0,Caucasian,Male,25 - 45
4592,7024,1.0,0,Caucasian,Male,25 - 45
4593,7025,0.0,1,African-American,Female,25 - 45
4594,7026,0.0,0,Caucasian,Male,25 - 45
4595,7027,0.0,1,African-American,Male,Greater than 45
4596,7028,0.0,1,Caucasian,Male,25 - 45
4597,7029,1.0,1,African-American,Male,25 - 45
4598,7030,0.0,0,Asian,Male,25 - 45
4599,7032,0.0,0,Caucasian,Female,Greater than 45
4600,7033,1.0,0,African-American,Male,Less than 25
4601,7034,0.0,1,Caucasian,Male,25 - 45
4602,7036,0.0,1,Hispanic,Male,25 - 45
4603,7037,1.0,1,African-American,Male,25 - 45
4604,7039,0.0,1,Caucasian,Female,25 - 45
4605,7040,1.0,0,Hispanic,Male,Less than 25
4606,7041,1.0,1,Caucasian,Male,Less than 25
4607,7042,1.0,1,African-American,Male,25 - 45
4608,7043,0.0,0,African-American,Male,25 - 45
4609,7044,1.0,0,African-American,Male,25 - 45
4610,7045,1.0,1,Caucasian,Male,25 - 45
4611,7047,1.0,0,Caucasian,Male,25 - 45
4612,7048,0.0,1,African-American,Male,25 - 45
4613,7050,0.0,0,Hispanic,Male,25 - 45
4614,7051,0.0,0,African-American,Male,Greater than 45
4615,7052,0.0,0,Caucasian,Male,Greater than 45
4616,7053,0.0,0,African-American,Female,25 - 45
4617,7054,0.0,0,Hispanic,Male,Greater than 45
4618,7055,1.0,0,African-American,Male,25 - 45
4619,7058,1.0,0,African-American,Male,Less than 25
4620,7060,1.0,0,African-American,Female,25 - 45
4621,7061,1.0,1,Hispanic,Male,Less than 25
4622,7063,0.0,1,Caucasian,Male,Greater than 45
4623,7064,0.0,1,African-American,Male,25 - 45
4624,7067,1.0,1,Caucasian,Male,Less than 25
4625,7068,0.0,0,African-American,Male,25 - 45
4626,7070,1.0,0,African-American,Male,Less than 25
4627,7073,1.0,1,Hispanic,Male,25 - 45
4628,7074,1.0,1,African-American,Female,Less than 25
4629,7076,0.0,1,Hispanic,Female,25 - 45
4630,7077,1.0,1,African-American,Male,25 - 45
4631,7078,1.0,1,African-American,Male,Greater than 45
4632,7079,1.0,0,African-American,Male,25 - 45
4633,7080,0.0,0,Hispanic,Female,Greater than 45
4634,7082,1.0,0,Hispanic,Male,25 - 45
4635,7084,1.0,0,Caucasian,Female,Less than 25
4636,7086,1.0,1,African-American,Male,Greater than 45
4637,7087,0.0,0,African-American,Male,Greater than 45
4638,7092,0.0,0,African-American,Male,25 - 45
4639,7093,0.0,0,African-American,Male,Less than 25
4640,7095,1.0,0,Hispanic,Male,25 - 45
4641,7097,1.0,0,African-American,Male,25 - 45
4642,7098,1.0,1,Caucasian,Male,Less than 25
4643,7099,0.0,0,African-American,Male,25 - 45
4644,7100,1.0,1,African-American,Male,25 - 45
4645,7101,1.0,0,Caucasian,Female,Less than 25
4646,7103,1.0,0,Hispanic,Male,Less than 25
4647,7104,1.0,1,Hispanic,Male,Greater than 45
4648,7105,1.0,1,African-American,Male,25 - 45
4649,7107,1.0,1,African-American,Male,25 - 45
4650,7108,1.0,1,African-American,Male,25 - 45
4651,7109,1.0,0,Hispanic,Male,Greater than 45
4652,7110,0.0,0,Caucasian,Male,25 - 45
4653,7111,0.0,1,Caucasian,Male,Greater than 45
4654,7112,1.0,1,African-American,Male,Greater than 45
4655,7114,0.0,1,Caucasian,Male,Less than 25
4656,7116,1.0,0,Caucasian,Male,25 - 45
4657,7117,0.0,0,Caucasian,Male,Greater than 45
4658,7119,1.0,0,African-American,Male,Less than 25
4659,7120,0.0,1,Caucasian,Male,Greater than 45
4660,7121,0.0,0,Asian,Male,25 - 45
4661,7123,0.0,1,Caucasian,Male,25 - 45
4662,7124,0.0,1,Caucasian,Male,25 - 45
4663,7125,1.0,0,African-American,Female,25 - 45
4664,7126,0.0,0,Hispanic,Female,Greater than 45
4665,7127,1.0,0,African-American,Male,25 - 45
4666,7130,0.0,1,Caucasian,Male,25 - 45
4667,7131,0.0,1,Caucasian,Male,25 - 45
4668,7135,0.0,0,Caucasian,Male,Greater than 45
4669,7136,1.0,1,African-American,Male,25 - 45
4670,7139,0.0,0,African-American,Female,25 - 45
4671,7140,1.0,1,African-American,Female,25 - 45
4672,7141,0.0,0,Hispanic,Male,25 - 45
4673,7142,0.0,0,Caucasian,Female,25 - 45
4674,7143,0.0,0,African-American,Male,Greater than 45
4675,7144,1.0,0,African-American,Male,25 - 45
4676,7145,0.0,1,African-American,Male,25 - 45
4677,7148,1.0,0,Hispanic,Male,Greater than 45
4678,7149,0.0,0,Hispanic,Male,Less than 25
4679,7150,1.0,1,African-American,Female,Less than 25
4680,7151,1.0,1,African-American,Female,25 - 45
4681,7153,0.0,0,African-American,Male,Less than 25
4682,7154,0.0,0,Caucasian,Male,Greater than 45
4683,7156,0.0,0,African-American,Male,Greater than 45
4684,7157,0.0,0,Hispanic,Male,25 - 45
4685,7158,1.0,1,Caucasian,Male,25 - 45
4686,7159,0.0,0,Hispanic,Male,25 - 45
4687,7160,1.0,1,Caucasian,Female,Less than 25
4688,7162,1.0,1,African-American,Female,Greater than 45
4689,7163,0.0,1,Caucasian,Male,25 - 45
4690,7164,0.0,0,Hispanic,Male,Greater than 45
4691,7166,1.0,0,African-American,Female,25 - 45
4692,7167,1.0,0,Hispanic,Female,25 - 45
4693,7170,1.0,0,Caucasian,Male,Less than 25
4694,7171,0.0,0,Caucasian,Male,25 - 45
4695,7173,1.0,0,African-American,Female,25 - 45
4696,7175,1.0,0,African-American,Female,Less than 25
4697,7176,0.0,0,Caucasian,Male,25 - 45
4698,7177,0.0,0,Hispanic,Male,Less than 25
4699,7178,1.0,1,African-American,Male,25 - 45
4700,7180,0.0,0,Hispanic,Male,25 - 45
4701,7183,1.0,0,Caucasian,Male,25 - 45
4702,7184,1.0,1,African-American,Male,25 - 45
4703,7185,0.0,0,Hispanic,Male,Greater than 45
4704,7186,0.0,0,Caucasian,Female,25 - 45
4705,7187,1.0,1,African-American,Male,25 - 45
4706,7188,0.0,0,Caucasian,Male,25 - 45
4707,7189,0.0,1,Caucasian,Male,Less than 25
4708,7190,0.0,1,Hispanic,Female,25 - 45
4709,7192,0.0,0,African-American,Female,Greater than 45
4710,7194,1.0,1,Asian,Male,25 - 45
4711,7196,0.0,0,African-American,Male,Greater than 45
4712,7197,1.0,0,Hispanic,Male,25 - 45
4713,7198,1.0,1,Asian,Male,Less than 25
4714,7199,1.0,0,Caucasian,Male,25 - 45
4715,7200,1.0,0,African-American,Male,Less than 25
4716,7202,1.0,0,African-American,Male,25 - 45
4717,7203,0.0,0,Caucasian,Male,Greater than 45
4718,7204,0.0,0,Caucasian,Male,25 - 45
4719,7205,1.0,1,African-American,Male,25 - 45
4720,7206,0.0,1,Hispanic,Male,25 - 45
4721,7210,1.0,0,African-American,Male,25 - 45
4722,7211,1.0,1,Caucasian,Male,25 - 45
4723,7214,0.0,1,African-American,Female,25 - 45
4724,7216,1.0,1,Caucasian,Male,25 - 45
4725,7217,1.0,0,Caucasian,Male,25 - 45
4726,7218,0.0,0,African-American,Male,25 - 45
4727,7219,0.0,0,African-American,Male,25 - 45
4728,7222,1.0,1,Caucasian,Male,25 - 45
4729,7223,0.0,0,Caucasian,Male,Greater than 45
4730,7224,0.0,1,African-American,Male,Less than 25
4731,7225,1.0,1,Caucasian,Male,25 - 45
4732,7226,0.0,1,African-American,Male,25 - 45
4733,7227,0.0,0,Hispanic,Male,Greater than 45
4734,7228,0.0,1,Caucasian,Male,25 - 45
4735,7231,1.0,0,African-American,Male,25 - 45
4736,7233,1.0,1,African-American,Male,25 - 45
4737,7234,1.0,0,Hispanic,Male,25 - 45
4738,7235,1.0,0,Caucasian,Male,Less than 25
4739,7236,0.0,0,Hispanic,Male,Greater than 45
4740,7237,0.0,0,Caucasian,Male,25 - 45
4741,7238,0.0,0,African-American,Female,Greater than 45
4742,7239,0.0,1,African-American,Male,25 - 45
4743,7240,0.0,0,Caucasian,Male,25 - 45
4744,7241,1.0,1,Caucasian,Male,Less than 25
4745,7242,0.0,0,African-American,Male,Less than 25
4746,7243,0.0,1,African-American,Male,25 - 45
4747,7245,1.0,1,African-American,Male,25 - 45
4748,7246,0.0,0,Caucasian,Male,Less than 25
4749,7247,1.0,1,African-American,Female,Less than 25
4750,7249,1.0,0,African-American,Female,25 - 45
4751,7250,0.0,0,African-American,Male,Greater than 45
4752,7252,1.0,1,African-American,Female,25 - 45
4753,7253,1.0,1,Asian,Male,25 - 45
4754,7254,0.0,1,African-American,Male,Less than 25
4755,7255,1.0,1,African-American,Male,25 - 45
4756,7257,0.0,1,Hispanic,Male,Less than 25
4757,7258,1.0,1,Caucasian,Male,25 - 45
4758,7259,1.0,0,African-American,Female,25 - 45
4759,7260,0.0,1,Hispanic,Male,Greater than 45
4760,7263,1.0,0,African-American,Male,Greater than 45
4761,7264,1.0,1,Caucasian,Female,25 - 45
4762,7265,1.0,0,African-American,Female,Greater than 45
4763,7266,0.0,0,Caucasian,Male,Less than 25
4764,7268,1.0,0,Hispanic,Male,25 - 45
4765,7269,0.0,0,Caucasian,Female,Greater than 45
4766,7271,0.0,0,Caucasian,Female,Greater than 45
4767,7272,1.0,0,Caucasian,Male,Greater than 45
4768,7275,0.0,0,Asian,Female,25 - 45
4769,7276,0.0,0,Caucasian,Male,Greater than 45
4770,7278,1.0,1,African-American,Female,Less than 25
4771,7279,0.0,1,African-American,Male,25 - 45
4772,7280,1.0,1,Caucasian,Male,25 - 45
4773,7281,0.0,0,Caucasian,Male,25 - 45
4774,7283,1.0,0,African-American,Male,25 - 45
4775,7284,1.0,0,Caucasian,Male,25 - 45
4776,7285,1.0,1,Caucasian,Male,Less than 25
4777,7286,1.0,0,Hispanic,Male,25 - 45
4778,7288,1.0,1,African-American,Female,25 - 45
4779,7289,1.0,1,Caucasian,Male,25 - 45
4780,7291,1.0,0,African-American,Male,25 - 45
4781,7292,1.0,0,African-American,Female,25 - 45
4782,7293,1.0,0,African-American,Male,25 - 45
4783,7294,1.0,1,Caucasian,Male,25 - 45
4784,7296,0.0,0,Caucasian,Male,Greater than 45
4785,7298,0.0,0,African-American,Female,25 - 45
4786,7299,1.0,1,African-American,Male,25 - 45
4787,7300,1.0,0,Hispanic,Male,Less than 25
4788,7301,1.0,1,African-American,Male,25 - 45
4789,7302,1.0,1,African-American,Male,25 - 45
4790,7304,0.0,0,Asian,Female,25 - 45
4791,7305,0.0,1,Caucasian,Female,Greater than 45
4792,7308,0.0,1,African-American,Male,Greater than 45
4793,7310,0.0,0,Asian,Male,25 - 45
4794,7311,0.0,0,Hispanic,Male,Greater than 45
4795,7312,1.0,1,Hispanic,Male,25 - 45
4796,7315,1.0,1,African-American,Male,Less than 25
4797,7316,0.0,0,Hispanic,Male,25 - 45
4798,7317,1.0,0,African-American,Female,25 - 45
4799,7318,0.0,0,African-American,Male,25 - 45
4800,7319,0.0,1,Caucasian,Male,25 - 45
4801,7320,1.0,1,Hispanic,Male,Less than 25
4802,7321,1.0,0,African-American,Male,25 - 45
4803,7322,0.0,1,Caucasian,Male,Less than 25
4804,7323,1.0,1,African-American,Male,25 - 45
4805,7324,0.0,0,Hispanic,Male,25 - 45
4806,7326,1.0,0,Caucasian,Male,Less than 25
4807,7327,0.0,0,African-American,Male,25 - 45
4808,7328,1.0,1,African-American,Male,25 - 45
4809,7330,0.0,1,African-American,Female,25 - 45
4810,7331,1.0,1,African-American,Female,25 - 45
4811,7332,0.0,1,Asian,Male,25 - 45
4812,7334,1.0,1,African-American,Male,25 - 45
4813,7335,1.0,1,Caucasian,Male,Less than 25
4814,7337,0.0,0,African-American,Male,25 - 45
4815,7338,1.0,1,African-American,Male,Less than 25
4816,7339,1.0,1,African-American,Male,25 - 45
4817,7340,0.0,1,African-American,Female,25 - 45
4818,7341,1.0,1,Caucasian,Male,25 - 45
4819,7342,0.0,1,Caucasian,Male,25 - 45
4820,7343,0.0,0,Caucasian,Male,25 - 45
4821,7344,1.0,1,African-American,Female,25 - 45
4822,7345,0.0,1,African-American,Male,Less than 25
4823,7347,1.0,0,Caucasian,Female,25 - 45
4824,7348,0.0,0,Asian,Male,25 - 45
4825,7351,1.0,0,Hispanic,Male,25 - 45
4826,7354,0.0,0,Caucasian,Female,Greater than 45
4827,7355,0.0,0,Caucasian,Female,25 - 45
4828,7356,1.0,1,Asian,Female,Less than 25
4829,7358,0.0,0,African-American,Female,25 - 45
4830,7359,0.0,0,Hispanic,Male,Less than 25
4831,7360,0.0,0,African-American,Female,Less than 25
4832,7361,0.0,0,Hispanic,Male,Greater than 45
4833,7362,1.0,1,African-American,Female,Less than 25
4834,7365,0.0,0,Asian,Male,25 - 45
4835,7368,1.0,0,Hispanic,Male,25 - 45
4836,7369,1.0,1,African-American,Male,25 - 45
4837,7370,1.0,0,African-American,Female,Greater than 45
4838,7373,1.0,1,African-American,Male,25 - 45
4839,7375,0.0,1,Caucasian,Male,Less than 25
4840,7380,1.0,1,African-American,Male,25 - 45
4841,7381,1.0,0,African-American,Female,25 - 45
4842,7382,1.0,1,African-American,Male,25 - 45
4843,7383,0.0,1,Hispanic,Female,Less than 25
4844,7384,1.0,0,Caucasian,Male,Less than 25
4845,7385,0.0,1,Hispanic,Male,Greater than 45
4846,7386,1.0,1,Caucasian,Male,Less than 25
4847,7387,1.0,0,Caucasian,Male,25 - 45
4848,7388,0.0,0,Asian,Male,25 - 45
4849,7391,1.0,1,African-American,Male,Less than 25
4850,7392,0.0,0,African-American,Male,Greater than 45
4851,7393,1.0,1,African-American,Male,Less than 25
4852,7394,0.0,0,Hispanic,Male,25 - 45
4853,7395,1.0,1,African-American,Male,25 - 45
4854,7396,0.0,0,Hispanic,Male,Greater than 45
4855,7399,0.0,0,African-American,Female,25 - 45
4856,7400,0.0,0,Asian,Female,25 - 45
4857,7402,1.0,1,Caucasian,Male,25 - 45
4858,7403,1.0,1,African-American,Male,25 - 45
4859,7405,1.0,1,Hispanic,Female,Less than 25
4860,7406,1.0,1,Asian,Male,Less than 25
4861,7409,0.0,1,African-American,Female,25 - 45
4862,7410,0.0,0,Caucasian,Male,Greater than 45
4863,7411,1.0,0,Caucasian,Male,25 - 45
4864,7412,0.0,1,Caucasian,Male,25 - 45
4865,7413,1.0,1,Caucasian,Male,Less than 25
4866,7416,0.0,0,Hispanic,Male,25 - 45
4867,7417,1.0,0,Caucasian,Female,Greater than 45
4868,7419,1.0,0,Caucasian,Male,Less than 25
4869,7420,0.0,1,Caucasian,Male,25 - 45
4870,7421,0.0,0,Hispanic,Male,25 - 45
4871,7422,0.0,0,African-American,Male,Less than 25
4872,7423,1.0,1,African-American,Male,Greater than 45
4873,7424,0.0,0,African-American,Male,25 - 45
4874,7425,0.0,0,African-American,Male,Less than 25
4875,7426,1.0,0,African-American,Male,25 - 45
4876,7427,1.0,0,Caucasian,Male,25 - 45
4877,7429,1.0,1,African-American,Male,Less than 25
4878,7432,1.0,0,Caucasian,Male,25 - 45
4879,7434,0.0,0,Caucasian,Male,Less than 25
4880,7435,0.0,0,African-American,Female,25 - 45
4881,7437,1.0,1,Hispanic,Female,25 - 45
4882,7439,0.0,1,Caucasian,Male,25 - 45
4883,7440,1.0,0,African-American,Female,25 - 45
4884,7441,0.0,0,African-American,Male,Less than 25
4885,7442,1.0,1,Asian,Male,25 - 45
4886,7443,0.0,0,Caucasian,Female,25 - 45
4887,7444,1.0,0,African-American,Male,Less than 25
4888,7445,1.0,1,Hispanic,Male,25 - 45
4889,7446,0.0,0,Caucasian,Male,Greater than 45
4890,7447,1.0,0,African-American,Female,Less than 25
4891,7448,0.0,0,African-American,Female,25 - 45
4892,7449,1.0,1,African-American,Male,25 - 45
4893,7450,1.0,1,African-American,Male,25 - 45
4894,7451,0.0,0,Caucasian,Male,Greater than 45
4895,7454,0.0,1,African-American,Male,25 - 45
4896,7455,1.0,0,African-American,Male,Less than 25
4897,7457,1.0,1,African-American,Male,25 - 45
4898,7459,1.0,1,Caucasian,Male,25 - 45
4899,7460,1.0,1,Hispanic,Male,25 - 45
4900,7462,0.0,1,Caucasian,Male,Greater than 45
4901,7464,1.0,1,African-American,Male,Less than 25
4902,7465,0.0,0,Hispanic,Male,Less than 25
4903,7466,0.0,0,Hispanic,Male,25 - 45
4904,7467,0.0,0,African-American,Female,Less than 25
4905,7468,1.0,1,African-American,Male,25 - 45
4906,7469,1.0,1,African-American,Male,25 - 45
4907,7472,0.0,0,Caucasian,Male,Greater than 45
4908,7475,0.0,0,Caucasian,Male,Greater than 45
4909,7476,0.0,0,African-American,Female,Greater than 45
4910,7477,1.0,0,African-American,Male,Less than 25
4911,7478,1.0,1,Caucasian,Male,25 - 45
4912,7479,1.0,0,Caucasian,Male,Less than 25
4913,7480,0.0,0,Caucasian,Male,25 - 45
4914,7481,1.0,1,Hispanic,Male,Less than 25
4915,7482,0.0,1,African-American,Male,25 - 45
4916,7484,1.0,1,African-American,Female,25 - 45
4917,7485,0.0,1,Hispanic,Male,25 - 45
4918,7487,1.0,0,Caucasian,Male,25 - 45
4919,7488,1.0,1,African-American,Male,Less than 25
4920,7490,1.0,0,African-American,Female,25 - 45
4921,7493,1.0,1,Caucasian,Female,Less than 25
4922,7495,1.0,0,Caucasian,Male,Greater than 45
4923,7496,1.0,0,Caucasian,Male,Less than 25
4924,7497,1.0,1,African-American,Male,Less than 25
4925,7499,0.0,0,Asian,Male,25 - 45
4926,7500,0.0,0,African-American,Female,25 - 45
4927,7502,0.0,1,African-American,Male,25 - 45
4928,7503,0.0,0,African-American,Female,25 - 45
4929,7508,0.0,0,Hispanic,Male,25 - 45
4930,7510,0.0,0,Asian,Male,25 - 45
4931,7511,1.0,1,African-American,Male,Less than 25
4932,7513,1.0,1,African-American,Male,Less than 25
4933,7514,1.0,0,Hispanic,Female,25 - 45
4934,7515,1.0,1,Caucasian,Male,Less than 25
4935,7516,1.0,1,African-American,Male,25 - 45
4936,7517,0.0,0,African-American,Female,25 - 45
4937,7519,1.0,0,African-American,Male,25 - 45
4938,7520,1.0,0,Hispanic,Female,Less than 25
4939,7522,0.0,1,Caucasian,Female,25 - 45
4940,7523,0.0,1,African-American,Male,25 - 45
4941,7524,0.0,0,Hispanic,Female,25 - 45
4942,7525,0.0,0,Hispanic,Male,25 - 45
4943,7526,0.0,1,Caucasian,Male,Less than 25
4944,7530,1.0,0,African-American,Female,25 - 45
4945,7531,0.0,1,African-American,Male,25 - 45
4946,7534,0.0,1,Caucasian,Male,25 - 45
4947,7535,0.0,1,African-American,Male,25 - 45
4948,7536,0.0,0,African-American,Male,25 - 45
4949,7537,0.0,1,Hispanic,Male,25 - 45
4950,7538,0.0,0,African-American,Female,Greater than 45
4951,7540,1.0,1,African-American,Male,25 - 45
4952,7541,0.0,0,African-American,Male,Greater than 45
4953,7542,1.0,1,African-American,Male,Greater than 45
4954,7543,1.0,1,Hispanic,Male,Less than 25
4955,7545,1.0,0,Caucasian,Male,Less than 25
4956,7546,1.0,0,Hispanic,Male,Less than 25
4957,7547,0.0,0,Caucasian,Female,Greater than 45
4958,7548,0.0,0,African-American,Male,25 - 45
4959,7551,0.0,1,African-American,Female,Less than 25
4960,7552,1.0,1,African-American,Male,25 - 45
4961,7553,1.0,0,African-American,Female,Less than 25
4962,7555,0.0,0,Caucasian,Female,Greater than 45
4963,7556,1.0,0,Caucasian,Female,Less than 25
4964,7559,0.0,0,Hispanic,Male,25 - 45
4965,7560,1.0,1,Caucasian,Male,25 - 45
4966,7561,1.0,0,African-American,Male,25 - 45
4967,7562,1.0,0,African-American,Male,25 - 45
4968,7563,0.0,0,Caucasian,Female,25 - 45
4969,7564,0.0,0,Caucasian,Male,25 - 45
4970,7567,1.0,0,African-American,Female,25 - 45
4971,7568,1.0,0,African-American,Male,Less than 25
4972,7570,0.0,0,African-American,Male,25 - 45
4973,7571,0.0,0,Caucasian,Male,25 - 45
4974,7572,1.0,1,Caucasian,Male,Greater than 45
4975,7573,1.0,1,Caucasian,Male,25 - 45
4976,7574,0.0,0,African-American,Female,Greater than 45
4977,7576,1.0,1,African-American,Male,25 - 45
4978,7577,0.0,0,Hispanic,Female,25 - 45
4979,7578,0.0,0,African-American,Female,25 - 45
4980,7580,1.0,1,Caucasian,Female,Greater than 45
4981,7581,0.0,1,African-American,Male,25 - 45
4982,7585,0.0,0,African-American,Male,25 - 45
4983,7586,0.0,0,African-American,Male,25 - 45
4984,7587,1.0,1,African-American,Male,25 - 45
4985,7588,0.0,1,Hispanic,Male,25 - 45
4986,7589,0.0,1,African-American,Male,25 - 45
4987,7591,1.0,1,African-American,Male,Less than 25
4988,7593,0.0,1,Hispanic,Male,25 - 45
4989,7595,0.0,0,Hispanic,Female,Greater than 45
4990,7596,0.0,0,Caucasian,Male,25 - 45
4991,7597,0.0,0,African-American,Male,25 - 45
